#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Final Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3933, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3127 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.8947 million (based on MAC)
#                       Freestream Temp: 265.8 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "5"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_XXmm_SINGLE_LAYER"
 5.225009918E-01 9.143587351E-01 -2.512454055E-02
 5.191867948E-01 9.143587351E-01 -2.443399467E-02
 5.191771984E-01 9.143587351E-01 -2.443199605E-02
 5.158628225E-01 9.143587351E-01 -2.374443971E-02
 5.158532262E-01 9.143587351E-01 -2.374244854E-02
 5.125396252E-01 9.143587351E-01 -2.305794135E-02
 5.125300288E-01 9.143587351E-01 -2.305595949E-02
 5.092170238E-01 9.143587351E-01 -2.237649634E-02
 5.092074275E-01 9.143587351E-01 -2.237452939E-02
 5.058953762E-01 9.143587351E-01 -2.169712633E-02
 5.058857799E-01 9.143587351E-01 -2.169516496E-02
 5.025742650E-01 9.143587351E-01 -2.102280222E-02
 5.025646687E-01 9.143587351E-01 -2.102085575E-02
 4.992540777E-01 9.143587351E-01 -2.035055496E-02
 4.992444813E-01 9.143587351E-01 -2.034861408E-02
 4.959355891E-01 9.143587351E-01 -1.968242973E-02
 4.959260225E-01 9.143587351E-01 -1.968050189E-02
 4.926178157E-01 9.143587351E-01 -1.901836507E-02
 4.926082492E-01 9.143587351E-01 -1.901644841E-02
 4.893008471E-01 9.143587351E-01 -1.835736446E-02
 4.892912805E-01 9.143587351E-01 -1.835545711E-02
 4.859856665E-01 9.143587351E-01 -1.769949682E-02
 4.859761000E-01 9.143587351E-01 -1.769759879E-02
 4.826732576E-01 9.143587351E-01 -1.704483479E-02
 4.826636910E-01 9.143587351E-01 -1.704294421E-02
 4.793615639E-01 9.143587351E-01 -1.639422588E-02
 4.793519974E-01 9.143587351E-01 -1.639234833E-02
 4.760516584E-01 9.143587351E-01 -1.574675180E-02
 4.760420918E-01 9.143587351E-01 -1.574488357E-02
 4.727444649E-01 9.143587351E-01 -1.510347519E-02
 4.727349281E-01 9.143587351E-01 -1.510161813E-02
 4.694390595E-01 9.143587351E-01 -1.446333341E-02
 4.694295228E-01 9.143587351E-01 -1.446148567E-02
 4.661354721E-01 9.143587351E-01 -1.382632554E-02
 4.661259353E-01 9.143587351E-01 -1.382448711E-02
 4.628345966E-01 9.143587351E-01 -1.319251675E-02
 4.628250599E-01 9.143587351E-01 -1.319068763E-02
 4.595365524E-01 9.143587351E-01 -1.256191265E-02
 4.595270455E-01 9.143587351E-01 -1.256009284E-02
 4.562412202E-01 9.143587351E-01 -1.193550322E-02
 4.562317133E-01 9.143587351E-01 -1.193369552E-02
 4.529486597E-01 9.143587351E-01 -1.131230034E-02
 4.529391527E-01 9.143587351E-01 -1.131050102E-02
 4.496598840E-01 9.143587351E-01 -1.069236640E-02
 4.496503770E-01 9.143587351E-01 -1.069057733E-02
 4.463728070E-01 9.143587351E-01 -1.007656287E-02
 4.463633299E-01 9.143587351E-01 -1.007478498E-02
 4.430896342E-01 9.143587351E-01 -9.463038296E-03
 4.430801570E-01 9.143587351E-01 -9.461266920E-03
 4.398101270E-01 9.143587351E-01 -8.853773586E-03
 4.398006499E-01 9.143587351E-01 -8.852015249E-03
 4.365333915E-01 9.143587351E-01 -8.247719146E-03
 4.365239441E-01 9.143587351E-01 -8.245970123E-03
 4.332604706E-01 9.143587351E-01 -7.644932251E-03
 4.332510233E-01 9.143587351E-01 -7.643192541E-03
 4.299913347E-01 9.143587351E-01 -7.045418490E-03
 4.299818873E-01 9.143587351E-01 -7.043688092E-03
 4.267268479E-01 9.143587351E-01 -6.450240035E-03
 4.267174304E-01 9.143587351E-01 -6.448522210E-03
 4.234652519E-01 9.143587351E-01 -5.857273005E-03
 4.234558344E-01 9.143587351E-01 -5.855561234E-03
 4.202083647E-01 9.143587351E-01 -5.268638954E-03
 4.201989770E-01 9.143587351E-01 -5.266939756E-03
 4.169562757E-01 9.143587351E-01 -4.683349282E-03
 4.169468880E-01 9.143587351E-01 -4.681659862E-03
 4.137079716E-01 9.143587351E-01 -4.101330880E-03
 4.136985838E-01 9.143587351E-01 -4.099650774E-03
 4.104643464E-01 9.143587351E-01 -3.523649182E-03
 4.104549885E-01 9.143587351E-01 -3.521981649E-03
 4.072254896E-01 9.143587351E-01 -2.949310699E-03
 4.072161317E-01 9.143587351E-01 -2.947652945E-03
 4.039905071E-01 9.143587351E-01 -2.377251629E-03
 4.039811790E-01 9.143587351E-01 -2.375600394E-03
 4.007612467E-01 9.143587351E-01 -1.809593756E-03
 4.007519186E-01 9.143587351E-01 -1.807955210E-03
 3.975376189E-01 9.143587351E-01 -1.246342901E-03
 3.975283206E-01 9.143587351E-01 -1.244717161E-03
 3.943179250E-01 9.143587351E-01 -6.853746600E-04
 3.943086267E-01 9.143587351E-01 -6.837554392E-04
 3.911048770E-01 9.143587351E-01 -1.288776402E-04
 3.910956085E-01 9.143587351E-01 -1.272713416E-04
 3.878966570E-01 9.143587351E-01 4.242734285E-04
 3.878873885E-01 9.143587351E-01 4.258700646E-04
 3.846941888E-01 9.143587351E-01 9.740150417E-04
 3.846849501E-01 9.143587351E-01 9.756018408E-04
 3.814964294E-01 9.143587351E-01 1.519419136E-03
 3.814871907E-01 9.143587351E-01 1.520993421E-03
 3.783054948E-01 9.143587351E-01 2.062335378E-03
 3.782962859E-01 9.143587351E-01 2.063902561E-03
 3.751203120E-01 9.143587351E-01 2.600846346E-03
 3.751111031E-01 9.143587351E-01 2.602400724E-03
 3.719417751E-01 9.143587351E-01 3.134881379E-03
 3.719325960E-01 9.143587351E-01 3.136422951E-03
 3.687680960E-01 9.143587351E-01 3.666565754E-03
 3.687589467E-01 9.143587351E-01 3.668100340E-03
 3.656021059E-01 9.143587351E-01 4.192712717E-03
 3.655929565E-01 9.143587351E-01 4.194231238E-03
 3.624418974E-01 9.143587351E-01 4.716437310E-03
 3.624327779E-01 9.143587351E-01 4.717948847E-03
 3.592883945E-01 9.143587351E-01 5.235691555E-03
 3.592793047E-01 9.143587351E-01 5.237190519E-03
 3.561417162E-01 9.143587351E-01 5.751457531E-03
 3.561326265E-01 9.143587351E-01 5.752946250E-03
 3.530017138E-01 9.143587351E-01 6.262750365E-03
 3.529926538E-01 9.143587351E-01 6.264226045E-03
 3.498684466E-01 9.143587351E-01 6.770560052E-03
 3.498594165E-01 9.143587351E-01 6.772025954E-03
 3.467430174E-01 9.143587351E-01 7.274817675E-03
 3.467339873E-01 9.143587351E-01 7.276273333E-03
 3.436242640E-01 9.143587351E-01 7.774600293E-03
 3.436152637E-01 9.143587351E-01 7.776042912E-03
 3.405121863E-01 9.143587351E-01 8.269905113E-03
 3.405032158E-01 9.143587351E-01 8.271334693E-03
 3.374090195E-01 9.143587351E-01 8.762578480E-03
 3.374000490E-01 9.143587351E-01 8.764000610E-03
 3.343124390E-01 9.143587351E-01 9.249786846E-03
 3.343034983E-01 9.143587351E-01 9.251193143E-03
 3.312235773E-01 9.143587351E-01 9.733438492E-03
 3.312146664E-01 9.143587351E-01 9.734834544E-03
 3.281424940E-01 9.143587351E-01 1.021254342E-02
 3.281336129E-01 9.143587351E-01 1.021392643E-02
 3.250701725E-01 9.143587351E-01 1.068802737E-02
 3.250612915E-01 9.143587351E-01 1.068940014E-02
 3.220055103E-01 9.143587351E-01 1.115896180E-02
 3.219966590E-01 9.143587351E-01 1.116032153E-02
 3.189485669E-01 9.143587351E-01 1.162535325E-02
 3.189397454E-01 9.143587351E-01 1.162669901E-02
 3.159004152E-01 9.143587351E-01 1.208811719E-02
 3.158916235E-01 9.143587351E-01 1.208945271E-02
 3.128599226E-01 9.143587351E-01 1.254633814E-02
 3.128511608E-01 9.143587351E-01 1.254766062E-02
 3.098291755E-01 9.143587351E-01 1.299987081E-02
 3.098204136E-01 9.143587351E-01 1.300118025E-02
 3.068061769E-01 9.143587351E-01 1.344984770E-02
 3.067974448E-01 9.143587351E-01 1.345114689E-02
 3.037928045E-01 9.143587351E-01 1.389414817E-02
 3.037841022E-01 9.143587351E-01 1.389543060E-02
 3.007872105E-01 9.143587351E-01 1.433489099E-02
 3.007785380E-01 9.143587351E-01 1.433616318E-02
 2.977912724E-01 9.143587351E-01 1.477094740E-02
 2.977826297E-01 9.143587351E-01 1.477220561E-02
 2.948050797E-01 9.143587351E-01 1.520231739E-02
 2.947964668E-01 9.143587351E-01 1.520356257E-02
 2.918265462E-01 9.143587351E-01 1.562914066E-02
 2.918179631E-01 9.143587351E-01 1.563037187E-02
 2.888588011E-01 9.143587351E-01 1.605219766E-02
 2.888502479E-01 9.143587351E-01 1.605341956E-02
 2.858996987E-01 9.143587351E-01 1.646964811E-02
 2.858911455E-01 9.143587351E-01 1.647085324E-02
 2.829512954E-01 9.143587351E-01 1.688233390E-02
 2.829427719E-01 9.143587351E-01 1.688352600E-02
 2.800116241E-01 9.143587351E-01 1.729140058E-02
 2.800031304E-01 9.143587351E-01 1.729258150E-02
 2.770825922E-01 9.143587351E-01 1.769471727E-02
 2.770741284E-01 9.143587351E-01 1.769588143E-02
 2.741622627E-01 9.143587351E-01 1.809340902E-02
 2.741538286E-01 9.143587351E-01 1.809456013E-02
 2.712526321E-01 9.143587351E-01 1.848735102E-02
 2.712442279E-01 9.143587351E-01 1.848848723E-02
 2.683537006E-01 9.143587351E-01 1.887652837E-02
 2.683453262E-01 9.143587351E-01 1.887765154E-02
 2.654644251E-01 9.143587351E-01 1.926101930E-02
 2.654560804E-01 9.143587351E-01 1.926212944E-02
 2.625858784E-01 9.143587351E-01 1.964075491E-02
 2.625775635E-01 9.143587351E-01 1.964185014E-02
 2.597179711E-01 9.143587351E-01 2.001473494E-02
 2.597096860E-01 9.143587351E-01 2.001581527E-02
 2.568607032E-01 9.143587351E-01 2.038395777E-02
 2.568524480E-01 9.143587351E-01 2.038502321E-02
 2.540141940E-01 9.143587351E-01 2.074842155E-02
 2.540059686E-01 9.143587351E-01 2.074947394E-02
 2.511783242E-01 9.143587351E-01 2.110812813E-02
 2.511701286E-01 9.143587351E-01 2.110916562E-02
 2.483530939E-01 9.143587351E-01 2.146208473E-02
 2.483449429E-01 9.143587351E-01 2.146310546E-02
 2.455395609E-01 9.143587351E-01 2.181120589E-02
 2.455314398E-01 9.143587351E-01 2.181221358E-02
 2.427367270E-01 9.143587351E-01 2.215557173E-02
 2.427286357E-01 9.143587351E-01 2.215656638E-02
 2.399455160E-01 9.143587351E-01 2.249411866E-02
 2.399374545E-01 9.143587351E-01 2.249509655E-02
 2.371659726E-01 9.143587351E-01 2.282783389E-02
 2.371579558E-01 9.143587351E-01 2.282879688E-02
 2.343970835E-01 9.143587351E-01 2.315579541E-02
 2.343890965E-01 9.143587351E-01 2.315674163E-02
 2.316408753E-01 9.143587351E-01 2.347885631E-02
 2.316329181E-01 9.143587351E-01 2.347978950E-02
 2.288953662E-01 9.143587351E-01 2.379716001E-02
 2.288874388E-01 9.143587351E-01 2.379807830E-02
 2.261624336E-01 9.143587351E-01 2.410957590E-02
 2.261545509E-01 9.143587351E-01 2.411047742E-02
 2.234411836E-01 9.143587351E-01 2.441616170E-02
 2.234333307E-01 9.143587351E-01 2.441704646E-02
 2.207315862E-01 9.143587351E-01 2.471791953E-02
 2.207237631E-01 9.143587351E-01 2.471879125E-02
 2.180346102E-01 9.143587351E-01 2.501378767E-02
 2.180268317E-01 9.143587351E-01 2.501464076E-02
 2.153503448E-01 9.143587351E-01 2.530475147E-02
 2.153425962E-01 9.143587351E-01 2.530559152E-02
 2.126776874E-01 9.143587351E-01 2.558989637E-02
 2.126699686E-01 9.143587351E-01 2.559071966E-02
 2.100186497E-01 9.143587351E-01 2.586907707E-02
 2.100109756E-01 9.143587351E-01 2.586988360E-02
 2.073712945E-01 9.143587351E-01 2.614342608E-02
 2.073636502E-01 9.143587351E-01 2.614421770E-02
 2.047365606E-01 9.143587351E-01 2.641188353E-02
 2.047289610E-01 9.143587351E-01 2.641265839E-02
 2.021144480E-01 9.143587351E-01 2.667444944E-02
 2.021068782E-01 9.143587351E-01 2.667520754E-02
 1.995059550E-01 9.143587351E-01 2.693104558E-02
 1.994984299E-01 9.143587351E-01 2.693178691E-02
 1.969101578E-01 9.143587351E-01 2.718274295E-02
 1.969026625E-01 9.143587351E-01 2.718346938E-02
 1.943279654E-01 9.143587351E-01 2.742848359E-02
 1.943205148E-01 9.143587351E-01 2.742919326E-02
 1.917584836E-01 9.143587351E-01 2.766931988E-02
 1.917510629E-01 9.143587351E-01 2.767001465E-02
 1.892015338E-01 9.143587351E-01 2.790326811E-02
 1.891941577E-01 9.143587351E-01 2.790394425E-02
 1.866592616E-01 9.143587351E-01 2.813217789E-02
 1.866519302E-01 9.143587351E-01 2.813283913E-02
 1.841296256E-01 9.143587351E-01 2.835519239E-02
 1.841223240E-01 9.143587351E-01 2.835583687E-02
 1.816145927E-01 9.143587351E-01 2.857217751E-02
 1.816073358E-01 9.143587351E-01 2.857280336E-02
 1.791121811E-01 9.143587351E-01 2.878326736E-02
 1.791049540E-01 9.143587351E-01 2.878387645E-02
 1.766244471E-01 9.143587351E-01 2.898931503E-02
 1.766172647E-01 9.143587351E-01 2.898990922E-02
 1.741502583E-01 9.143587351E-01 2.918840759E-02
 1.741431206E-01 9.143587351E-01 2.918898128E-02
 1.716897786E-01 9.143587351E-01 2.938252687E-02
 1.716826707E-01 9.143587351E-01 2.938308753E-02
 1.692439020E-01 9.143587351E-01 2.957061492E-02
 1.692368388E-01 9.143587351E-01 2.957115695E-02
 1.668116301E-01 9.143587351E-01 2.975273877E-02
 1.668046117E-01 9.143587351E-01 2.975326404E-02
 1.643939763E-01 9.143587351E-01 2.992882766E-02
 1.643870026E-01 9.143587351E-01 2.992933616E-02
 1.619909406E-01 9.143587351E-01 3.009888344E-02
 1.619840115E-01 9.143587351E-01 3.009937517E-02
 1.596025974E-01 9.143587351E-01 3.026390076E-02
 1.595956981E-01 9.143587351E-01 3.026437759E-02
 1.572277993E-01 9.143587351E-01 3.042196296E-02
 1.572209448E-01 9.143587351E-01 3.042241931E-02
 1.548686028E-01 9.143587351E-01 3.057391569E-02
 1.548617929E-01 9.143587351E-01 3.057435341E-02
 1.525240988E-01 9.143587351E-01 3.072082996E-02
 1.525173336E-01 9.143587351E-01 3.072125465E-02
 1.501941979E-01 9.143587351E-01 3.086171113E-02
 1.501874775E-01 9.143587351E-01 3.086211719E-02
 1.478799284E-01 9.143587351E-01 3.099648841E-02
 1.478732526E-01 9.143587351E-01 3.099687770E-02
 1.455792785E-01 9.143587351E-01 3.112530522E-02
 1.455726326E-01 9.143587351E-01 3.112567775E-02
 1.432951987E-01 9.143587351E-01 3.124794364E-02
 1.432886124E-01 9.143587351E-01 3.124829754E-02
 1.410257816E-01 9.143587351E-01 3.136455268E-02
 1.410192251E-01 9.143587351E-01 3.136488795E-02
 1.387719512E-01 9.143587351E-01 3.147505596E-02
 1.387654394E-01 9.143587351E-01 3.147537634E-02
 1.365327388E-01 9.143587351E-01 3.157952428E-02
 1.365262717E-01 9.143587351E-01 3.157982603E-02
 1.343092024E-01 9.143587351E-01 3.167888522E-02
 1.343027800E-01 9.143587351E-01 3.167917207E-02
 1.321022809E-01 9.143587351E-01 3.177206963E-02
 1.320959181E-01 9.143587351E-01 3.177233785E-02
 1.299099028E-01 9.143587351E-01 3.185823187E-02
 1.299035698E-01 9.143587351E-01 3.185848147E-02
 1.277341992E-01 9.143587351E-01 3.193920851E-02
 1.277279258E-01 9.143587351E-01 3.193944320E-02
 1.255741119E-01 9.143587351E-01 3.201408684E-02
 1.255678833E-01 9.143587351E-01 3.201430291E-02
 1.234297156E-01 9.143587351E-01 3.208385408E-02
 1.234235242E-01 9.143587351E-01 3.208405524E-02
 1.213008538E-01 9.143587351E-01 3.214652464E-02
 1.212947071E-01 9.143587351E-01 3.214670718E-02
 1.191886663E-01 9.143587351E-01 3.220401332E-02
 1.191825718E-01 9.143587351E-01 3.220418096E-02
 1.170931011E-01 9.143587351E-01 3.225533292E-02
 1.170870513E-01 9.143587351E-01 3.225548193E-02
 1.150131449E-01 9.143587351E-01 3.230055049E-02
 1.150071397E-01 9.143587351E-01 3.230068088E-02
 1.129497811E-01 9.143587351E-01 3.233959153E-02
 1.129438281E-01 9.143587351E-01 3.233970329E-02
 1.109030470E-01 9.143587351E-01 3.237245977E-02
 1.108971387E-01 9.143587351E-01 3.237255290E-02
 1.088719890E-01 9.143587351E-01 3.240022063E-02
 1.088661253E-01 9.143587351E-01 3.240029886E-02
 1.068585366E-01 9.143587351E-01 3.242173418E-02
 1.068527251E-01 9.143587351E-01 3.242179751E-02
 1.048617661E-01 9.143587351E-01 3.243807331E-02
 1.048559994E-01 9.143587351E-01 3.243812174E-02
 1.028815880E-01 9.143587351E-01 3.244824335E-02
 1.028758734E-01 9.143587351E-01 3.244827315E-02
 1.009180471E-01 9.143587351E-01 3.245223686E-02
 1.009123772E-01 9.143587351E-01 3.245224804E-02
 9.897109121E-02 9.143587351E-01 3.245006129E-02
 9.896547347E-02 9.143587351E-01 3.245005384E-02
 9.704182297E-02 9.143587351E-01 3.244263306E-02
 9.703625739E-02 9.143587351E-01 3.244261071E-02
 9.512916952E-02 9.143587351E-01 3.242903575E-02
 9.512364864E-02 9.143587351E-01 3.242899477E-02
 9.323418885E-02 9.143587351E-01 3.241018951E-02
 9.322872013E-02 9.143587351E-01 3.241013363E-02
 9.135582298E-02 9.143587351E-01 3.238516673E-02
 9.135039896E-02 9.143587351E-01 3.238509595E-02
 8.949512243E-02 9.143587351E-01 3.235490248E-02
 8.948975056E-02 9.143587351E-01 3.235481679E-02
 8.765203506E-02 9.143587351E-01 3.231839463E-02
 8.764671534E-02 9.143587351E-01 3.231829032E-02
 8.582662046E-02 9.143587351E-01 3.227663785E-02
 8.582135290E-02 9.143587351E-01 3.227651864E-02
 8.401789516E-02 9.143587351E-01 3.222970292E-02
 8.401267231E-02 9.143587351E-01 3.222956881E-02
 8.222776651E-02 9.143587351E-01 3.217646107E-02
 8.222259581E-02 9.143587351E-01 3.217630833E-02
 8.045424521E-02 9.143587351E-01 3.211705014E-02
 8.044912666E-02 9.143587351E-01 3.211687878E-02
 7.869940251E-02 9.143587351E-01 3.205231205E-02
 7.869433612E-02 9.143587351E-01 3.205212578E-02
 7.696224004E-02 9.143587351E-01 3.198233247E-02
 7.695722580E-02 9.143587351E-01 3.198213130E-02
 7.524275035E-02 9.143587351E-01 3.190710768E-02
 7.523778826E-02 9.143587351E-01 3.190689161E-02
 7.354093343E-02 9.143587351E-01 3.182663396E-02
 7.353602350E-02 9.143587351E-01 3.182640299E-02
 7.185772806E-02 9.143587351E-01 3.173985705E-02
 7.185287029E-02 9.143587351E-01 3.173960745E-02
 7.019220293E-02 9.143587351E-01 3.164783865E-02
 7.018739730E-02 9.143587351E-01 3.164757416E-02
 6.854534149E-02 9.143587351E-01 3.155053407E-02
 6.854058802E-02 9.143587351E-01 3.155025467E-02
 6.691616029E-02 9.143587351E-01 3.144803271E-02
 6.691145897E-02 9.143587351E-01 3.144773841E-02
 6.530564278E-02 9.143587351E-01 3.134027123E-02
 6.530099362E-02 9.143587351E-01 3.133995831E-02
 6.371379644E-02 9.143587351E-01 3.122723289E-02
 6.370919943E-02 9.143587351E-01 3.122690693E-02
 6.213963032E-02 9.143587351E-01 3.110896796E-02
 6.213508546E-02 9.143587351E-01 3.110862710E-02
 6.058412790E-02 9.143587351E-01 3.098539636E-02
 6.057963893E-02 9.143587351E-01 3.098503873E-02
 5.904730409E-02 9.143587351E-01 3.085651807E-02
 5.904286727E-02 9.143587351E-01 3.085614555E-02
 5.753014237E-02 9.143587351E-01 3.072226606E-02
 5.752576143E-02 9.143587351E-01 3.072187863E-02
 5.603066087E-02 9.143587351E-01 3.058278561E-02
 5.602633208E-02 9.143587351E-01 3.058238328E-02
 5.454991385E-02 9.143587351E-01 3.043901175E-02
 5.454564095E-02 9.143587351E-01 3.043859638E-02
 5.308776349E-02 9.143587351E-01 3.028900176E-02
 5.308354273E-02 9.143587351E-01 3.028856963E-02
 5.164533481E-02 9.143587351E-01 3.013474122E-02
 5.164116994E-02 9.143587351E-01 3.013429604E-02
 5.022062361E-02 9.143587351E-01 2.997645177E-02
 5.021651089E-02 9.143587351E-01 2.997599542E-02
 4.881653935E-02 9.143587351E-01 2.981292456E-02
 4.881248623E-02 9.143587351E-01 2.981245331E-02
 4.743011668E-02 9.143587351E-01 2.964427322E-02
 4.742611572E-02 9.143587351E-01 2.964378707E-02
 4.606334493E-02 9.143587351E-01 2.947028913E-02
 4.605939984E-02 9.143587351E-01 2.946978621E-02
 4.471530393E-02 9.143587351E-01 2.929202095E-02
 4.471141472E-02 9.143587351E-01 2.929150686E-02
 4.338697717E-02 9.143587351E-01 2.910943516E-02
 4.338314384E-02 9.143587351E-01 2.910890803E-02
 4.207730293E-02 9.143587351E-01 2.892162278E-02
 4.207352176E-02 9.143587351E-01 2.892108075E-02
 4.078732803E-02 9.143587351E-01 2.872950584E-02
 4.078360647E-02 9.143587351E-01 2.872895077E-02
 3.951699287E-02 9.143587351E-01 2.853211388E-02
 3.951332718E-02 9.143587351E-01 2.853154391E-02
 3.826633096E-02 9.143587351E-01 2.833067439E-02
 3.826272115E-02 9.143587351E-01 2.833009325E-02
 3.703425080E-02 9.143587351E-01 2.812570892E-02
 3.703069314E-02 9.143587351E-01 2.812511660E-02
 3.582172096E-02 9.143587351E-01 2.791717462E-02
 3.581822291E-02 9.143587351E-01 2.791657299E-02
 3.462874517E-02 9.143587351E-01 2.770367078E-02
 3.462530300E-02 9.143587351E-01 2.770305425E-02
 3.345447406E-02 9.143587351E-01 2.748711593E-02
 3.345108405E-02 9.143587351E-01 2.748649009E-02
 3.230071440E-02 9.143587351E-01 2.726545185E-02
 3.229738399E-02 9.143587351E-01 2.726481110E-02
 3.116656467E-02 9.143587351E-01 2.703975700E-02
 3.116329201E-02 9.143587351E-01 2.703910507E-02
 3.005196899E-02 9.143587351E-01 2.681017481E-02
 3.004875220E-02 9.143587351E-01 2.680951171E-02
 2.895684168E-02 9.143587351E-01 2.657710388E-02
 2.895368077E-02 9.143587351E-01 2.657643147E-02
 2.788107842E-02 9.143587351E-01 2.634199150E-02
 2.787797339E-02 9.143587351E-01 2.634131350E-02
 2.682442032E-02 9.143587351E-01 2.610309795E-02
 2.682137117E-02 9.143587351E-01 2.610240877E-02
 2.578785270E-02 9.143587351E-01 2.586188354E-02
 2.578486130E-02 9.143587351E-01 2.586118691E-02
 2.476898767E-02 9.143587351E-01 2.562084422E-02
 2.476604655E-02 9.143587351E-01 2.562014759E-02
 2.376943640E-02 9.143587351E-01 2.537920885E-02
 2.376655117E-02 9.143587351E-01 2.537851222E-02
 2.278964780E-02 9.143587351E-01 2.513551340E-02
 2.278682031E-02 9.143587351E-01 2.513480932E-02
 2.182712778E-02 9.143587351E-01 2.489191107E-02
 2.182434872E-02 9.143587351E-01 2.489120699E-02
 2.088395320E-02 9.143587351E-01 2.464885078E-02
 2.088123001E-02 9.143587351E-01 2.464814857E-02
 1.995710097E-02 9.143587351E-01 2.440948226E-02
 1.995442621E-02 9.143587351E-01 2.440879121E-02
 1.904786751E-02 9.143587351E-01 2.417052351E-02
 1.904524304E-02 9.143587351E-01 2.416983433E-02
 1.815670356E-02 9.143587351E-01 2.393389679E-02
 1.815413125E-02 9.143587351E-01 2.393321320E-02
 1.728159375E-02 9.143587351E-01 2.370035276E-02
 1.727906801E-02 9.143587351E-01 2.369967848E-02
 1.642276719E-02 9.143587351E-01 2.347020060E-02
 1.642028801E-02 9.143587351E-01 2.346953563E-02
 1.557899266E-02 9.143587351E-01 2.324404567E-02
 1.557655726E-02 9.143587351E-01 2.324339375E-02
 1.475065108E-02 9.143587351E-01 2.302061394E-02
 1.474826038E-02 9.143587351E-01 2.301996946E-02
 1.393781416E-02 9.143587351E-01 2.280136943E-02
 1.393546816E-02 9.143587351E-01 2.280073613E-02
 1.313838921E-02 9.143587351E-01 2.258474566E-02
 1.313608140E-02 9.143587351E-01 2.258411981E-02
 1.235265937E-02 9.143587351E-01 2.237329073E-02
 1.235039160E-02 9.143587351E-01 2.237267978E-02
 1.157333981E-02 9.143587351E-01 2.218096517E-02
 1.157109067E-02 9.143587351E-01 2.218041010E-02
 1.079720072E-02 9.143587351E-01 2.200553752E-02
 1.079495996E-02 9.143587351E-01 2.200503089E-02
 1.003364194E-02 9.143587351E-01 2.183145471E-02
 1.003143843E-02 9.143587351E-01 2.183095179E-02
 9.279635735E-03 9.143587351E-01 2.166079916E-02
 9.277459234E-03 9.143587351E-01 2.166030742E-02
 8.528825827E-03 9.143587351E-01 2.149918489E-02
 8.526658639E-03 9.143587351E-01 2.149871923E-02
 7.779637352E-03 9.143587351E-01 2.135337517E-02
 7.777474821E-03 9.143587351E-01 2.135295421E-02
 7.028050255E-03 9.143587351E-01 2.121821232E-02
 7.025880739E-03 9.143587351E-01 2.121782303E-02
 6.275204942E-03 9.143587351E-01 2.109182253E-02
 6.273031700E-03 9.143587351E-01 2.109145746E-02
 5.515033845E-03 9.143587351E-01 2.097833157E-02
 5.512839649E-03 9.143587351E-01 2.097800374E-02
 4.734124988E-03 9.143587351E-01 2.089191228E-02
 4.731870722E-03 9.143587351E-01 2.089166269E-02
 3.897171933E-03 9.143587351E-01 2.087753639E-02
 3.894755617E-03 9.143587351E-01 2.087749541E-02
 2.854680177E-03 9.143587351E-01 2.111082897E-02
 2.851669211E-03 9.143587351E-01 2.111150511E-02
 1.098532113E-03 9.143587351E-01 2.217620984E-02
 1.093456987E-03 9.143587351E-01 2.217929251E-02
 -2.622551285E-03 9.143587351E-01 2.542375773E-02
